race,wealth,weight
Black,10000,6308.947472
Asian,10000,6105.5050245
Black,10000,6246.653147
White,10000,6381.6452638
Black,10000,6261.4219931
White,213782000,45.659037889
White,218652000,46.066390714
White,209459000,46.428737104
White,218049000,47.367197161
White,201879000,45.916482573
Asian,127631,5809.7908194
Asian,108881,5739.9612915
Asian,117261,5818.3669279
Asian,113831,5866.3747729
Asian,108541,5785.4021745
White,7796000,117.74038013
White,7851000,126.00214917
White,7707470,132.35251239
White,7724000,126.54135138
White,7754000,119.90530812
White,1936600,3263.7676015
White,1926700,3459.1250792
White,1938600,3114.5564373
White,1936600,3223.8752319
White,1927600,3215.4154162
White,391100,14686.538988
White,546000,9365.7481768
White,379500,14299.064365
White,382500,14231.773865
White,399150,14158.465408
Black,10000,2151.3117998
Black,10000,2161.7610705
Black,10000,2130.2022514
Black,10000,2162.083842
Black,10000,2134.74362
Other,10000,1904.5133892
Other,10000,1937.6565749
Other,10000,1913.1542863
Other,10000,1923.7794343
Other,10000,1917.7796664
Hispanic,135580,20254.125041
Hispanic,134580,19527.189029
Hispanic,135580,19783.291301
Hispanic,134580,20437.28729
Hispanic,135580,18717.358984
Asian,40053400,507.41264877
Asian,40073300,496.35771847
Asian,40065900,512.26257106
Asian,40055900,506.32147606
Asian,40070000,505.73472495
White,10000,3591.7063939
White,10000,3535.1877032
White,10000,3580.8996081
White,10000,3604.0418906
White,10000,3581.4178713
White,10599000,447.03815225
White,10599000,451.70276818
White,10599000,481.46951716
White,10600000,453.44198611
White,10600000,447.01233972
White,25100,13365.512755
White,34800,12436.011356
White,28900,12897.691972
White,16300,12948.614519
White,23300,12674.895976
Hispanic,420000,1894.7269095
Hispanic,399000,1901.1775978
Hispanic,391000,2043.973566
Hispanic,370000,1951.4851843
Hispanic,415000,2074.2867363
White,129381700,48.024276895
White,142697700,47.604925711999996
White,142466700,47.977979099
White,139057800,48.950775975
White,138247700,48.308143253
Black,10000,17922.766555
Black,10000,18523.011115
Black,10000,17960.777749
Black,10000,18488.452952
Black,10000,18087.929788
White,390300,11361.062748
White,385300,11438.705813
White,384300,11428.001551
White,391700,11456.807107
White,391300,11434.558191
White,1217700,6781.408701
White,1217700,6807.6108533
White,1213700,7329.2188807
White,1215800,6993.3601717
White,1216100,7443.786287
White,32830500,183.6056489
White,32748500,185.45316699
White,32828500,186.10964566
White,32775500,188.91792571
White,32899500,186.17840906
White,229250,10674.996554
White,236470,11128.575459
White,154030,10734.108912
White,376600,11228.308594
White,169240,10740.960246
White,254363110,45.83428466
White,246115600,46.24320097
White,249511830,46.606938105
White,266425420,47.549000123
White,246118520,46.092717458
White,906200,7327.3856125
White,889200,7350.7532182
White,887200,7915.9062935
White,935200,7545.3973717
White,929200,8039.3391188
Black,303200,8503.1625242
Black,305200,8252.4760666
Black,305200,8291.0223315
Black,298300,8307.5364321
Black,301900,8205.2024553
Hispanic,474800,3924.6585473
Hispanic,473900,3936.8669609
Hispanic,473800,4232.6722502
Hispanic,474800,4039.8809224
Hispanic,474800,4295.4511467
White,447210,13372.128888
White,398390,13069.326443
White,366700,12874.670169
White,363300,13178.433106
White,404120,12782.733105
Black,10000,5618.2580116
Black,10000,5645.546803
Black,10000,5563.1293737
Black,10000,5646.3897371
Black,10000,5574.9893842
Black,10000,8800.1704099
Black,10000,8753.2006211
Black,10000,8555.8961942
Black,10000,8683.2141785
Black,10000,8843.0464706
White,10000,6860.0126104
White,10000,6590.424358
White,10000,6763.9212324
White,10000,6702.6514755
White,10000,6643.7617183
Black,71000,2830.7224139
Black,71000,2680.2341756
Black,70150,2777.4505977
Black,70120,2690.6393065
Black,71040,2712.4889017
Asian,1353490,6758.6552717
Asian,1353490,7905.7009258
Asian,1353490,5672.7054265
Asian,1352490,6726.3333232
Asian,1353490,6101.2564586
White,6033000,725.09281811
White,6034000,771.90237114
White,6033000,794.40293096
White,6034000,766.04543424
White,6033000,739.48692083
Hispanic,407120,1983.5656955
Hispanic,413620,1990.4586549
Hispanic,401520,2140.6806876
Hispanic,450940,2044.6804147
Hispanic,464820,2172.7044954
Hispanic,17051,2124.2292401
Hispanic,18671,2046.2986037
Hispanic,19371,2095.3481338
Hispanic,14391,2088.331048
Hispanic,18151,2061.5843152
White,2933750,1074.3898118
White,5380250,1163.6778092
White,3367450,1217.3448078
White,4491050,1160.9816444
White,3576150,1096.7187723
White,1611710,6694.3064072
White,1570010,6769.4733025
White,1256710,7337.4755768000005
White,1536210,6923.0548784
White,1586210,7433.6516269
White,404400,7904.2159084
White,316400,7977.6345582
White,300100,7926.4893615
White,409600,7850.4624756
White,300500,7964.0525442
White,2775900,9465.8608495
White,2774800,11133.675662
White,2775900,7982.2822908
White,2774800,9551.7499076
White,2774800,8607.5807065
Black,10000,3613.9158735
Black,10000,3460.2598649
Black,10000,3494.4206242
Black,10000,3471.2127291
Black,10000,3460.701851
White,53997000,678.86930747
White,53996000,671.83237036
White,53998000,619.95334878
White,53998000,691.5135948
White,53998000,671.77291557
White,10030,10336.326626
White,10040,10188.193873
White,10030,10301.799888
White,10040,10179.778546
White,10040,10269.898278
White,7525500,2772.0777225
White,7527600,2937.7621668
White,7527500,3028.9726542
White,7525600,2912.4062422
White,7527600,2792.6667837
White,1122180,255.67591764
White,878630,267.0588414
White,982000,274.11359596
White,821200,273.60564454
White,1004500,274.41531075
White,83200,11015.596193
White,83300,10295.595242
White,83300,10314.14776
White,83200,10737.461761
White,83300,10350.744601
White,480010,23795.915415
White,825210,13916.530515
White,440010,23099.916155
White,820010,13731.080099
White,533610,23160.011588
Black,10510,8379.1275132
Black,10000,8854.8322442
Black,10510,8629.8767354
Black,10510,8503.0061751
Black,10000,8810.5344637
Asian,1502700,1059.7275898
Asian,1552890,1056.7591648
Asian,1518000,1139.5978544
Asian,1572850,1076.0687554
Asian,1496700,1154.1508662
White,406600,8110.2644809
White,711400,8138.4795155
White,404200,8768.647141
White,394700,8359.24304
White,411300,8902.1507773
Hispanic,75700,3735.1171272
Hispanic,69100,3536.9929714
Hispanic,85700,3599.8233329
Hispanic,67900,3554.3239571
Hispanic,85700,3564.8359269
White,53100000,59.22751194
White,59403000,58.210961841
White,53933100,59.913682871
White,53963000,59.82620357
White,54204000,58.581099351
White,97800,21387.493709
White,99100,21274.332838
White,97400,20655.225386
White,106500,21195.178125
White,96600,20663.618479
White,76150,5893.4101714
White,75130,5808.9500819
White,75160,5873.7242385
White,77660,5804.1519578
White,76150,5855.5350616
White,136500,12807.153043
White,137500,12893.456992
White,139500,12876.829793
White,158500,12911.390451
White,200500,12887.05359
White,922500,250.43906159
White,922500,255.14318447
White,922500,262.06354755
White,922500,261.72824414
White,922500,268.53472586
White,5664000,879.17291819
White,5664000,963.87176857
White,5664000,1045.0253515
White,5664000,936.2234947
White,5663000,905.56041603
Asian,2998850,516.11131705
Asian,2999950,553.86920693
Asian,2998950,582.43848199
Asian,2998850,554.97134923
Asian,2997950,519.84152138
White,1259900,6469.088561
White,1329400,6493.1236845
White,1388300,6989.3468283
White,1199000,6666.6550983
White,1015500,7097.2275269
White,1075100,8106.5152827
White,1075100,8134.3991587
White,1075100,8763.0152503
White,1075100,8350.7959349
White,1076100,8894.4279188
White,78700,15948.404667
White,78700,15843.704326
White,78700,15797.012472
White,78700,15770.176532
White,77700,15806.73145
White,122082000,55.297552548
White,122240000,55.616999087
White,125831000,56.053885308
White,119942000,57.3058094
White,122215000,55.814127532
White,9083000,3757.2854299
White,9402000,3982.4464862
White,9507000,4148.0561506
White,8423000,3988.0614127
White,9512000,3807.8124228
White,418400,13270.593405
White,418400,13916.530515
White,418400,15087.666317
White,418500,13731.080099
White,418400,15323.510658
White,12500,25404.509735
White,10400,24293.929007
White,10000,24061.842424
White,11200,24537.931629
White,10400,23735.862444
White,20680,7795.5118579
White,20690,7683.7922236
White,20690,7769.4722783
White,20690,7677.4455021
White,20680,7745.4125336
Black,214250,7175.4166966
Black,240950,6857.114425
Black,241050,7002.7285987
Black,212550,6995.2716192
Black,239050,6898.8141554
White,132100,3422.1093173
White,132100,3344.6180609
White,132100,3294.8028779
White,132100,3372.539937
White,132100,3271.274935
White,740081000,4.8300203785
White,767131000,4.8502417659
White,750807600,4.9070127561
White,793214100,4.9970882213
White,786416000,4.8568872978
White,312319000,44.549363063
White,256188000,44.946815785
White,262113000,45.300355887
White,289318000,46.216008071
White,234712000,44.800550938
Hispanic,165330,4458.7656204
Hispanic,163300,4222.2565246
Hispanic,170700,4297.2597564
Hispanic,162400,4242.9452475
Hispanic,188000,4255.4938257
White,34200,4850.8318058
White,37800,4935.2481297
White,35900,4872.840335
White,41600,4899.9027889
White,34120,4884.6212661
White,62904100,486.88853491
White,31655100,408.21678777
White,21480600,385.85909379
White,41135400,414.90815082
White,27649000,410.02310116
Hispanic,22450,802.43983055
Hispanic,23450,786.76167141
Hispanic,22450,793.10453278
Hispanic,22450,783.20525631
Hispanic,23450,819.29445294
Asian,1257500,2250.8168985
Asian,1290030,2257.1204297
Asian,1291730,2428.0593256
Asian,1279210,2316.7870002
Asian,1281500,2464.2885868
White,197326000,49.149724826
White,221580000,48.720546156
White,213850000,49.102342042
White,193283000,50.097936393
White,209243400,49.440243586
White,1457810,12489.28175
White,1633330,15166.093709
White,1567690,10296.941343
White,1476710,13021.294394
White,1440520,11356.171802
White,167629000,44.076925965
White,139203000,44.47016378
White,110883000,44.81995466
White,182040000,45.725896536
White,136194000,44.325450043
Black,10000,4299.1779852
Black,10000,4375.7453718
Black,10000,4304.1860065
Black,10000,4359.6971262
Black,10000,4305.8047282
Black,10000,2450.0600396
Black,10000,2427.0052658
Black,10000,2433.5983365
Black,10000,2459.3944938
Black,10000,2433.4524614
White,896800,4279.4638738
White,897600,4295.9989581
White,897800,4625.1640045
White,897900,4413.217597
White,896800,4697.4627108
Hispanic,166930,2059.054095
Hispanic,167130,2071.6951016
Hispanic,170930,2066.6503848
Hispanic,169030,2073.1688672
Hispanic,167930,2066.8319432
Hispanic,61400,3342.1081503
Hispanic,62400,3248.7426283
Hispanic,61400,3305.9926847
Hispanic,62400,3291.4731319
Hispanic,61400,3268.2084591
White,82530,11685.495125
White,110370,11722.476268
White,116050,11774.889573
White,97310,11704.261347
White,150160,11762.837119
White,19295900,816.82241709
White,19536100,857.08368723
White,19248500,892.36176945
White,19454400,861.31226245
White,19397400,835.94290364
Black,10000,4590.7061485
Black,10000,4514.9500417
Black,10000,4470.5888347
Black,10000,4551.5853447
Black,10000,4427.8640342
White,175100,5343.8346867
White,179100,4985.9856311
White,175100,5138.86713
White,174100,5263.2838835
White,174100,5140.7405283
White,196000,7006.0126394
White,207000,7033.7491366
White,973000,7575.3667823
White,266000,7227.0510142
White,430000,7692.0887873
White,407080,16255.158992
White,387740,14856.286066
White,373570,15183.576125
White,372710,15826.890651
White,379460,14727.52559
Hispanic,93200,2496.6517116
Hispanic,133200,2357.4775246
Hispanic,125100,2358.9049146
Hispanic,103200,2415.5907463
Hispanic,111200,2365.8689566
White,479420,3244.5874292
White,455870,3257.1239356
White,461570,3506.6890221
White,471650,3345.9963116
White,460300,3561.5041766
White,729970,1206.2349543
White,728870,1203.4830878
White,728970,1235.4557384
White,729070,1228.6515084
White,728870,1292.8484978
White,600000,8987.7691742
White,547000,9016.4946645
White,636300,9710.1768715
White,539000,9254.0041624
White,568200,9860.4857709
Black,10000,9331.9220973
Black,10000,9356.3127074
Black,10000,9220.3783403
Black,10000,9322.7108833
Black,10000,9270.5329018
White,10896900,499.28059417
White,10897900,534.77112376
White,10897900,561.06777975
White,10897900,534.30388884
White,10898900,502.59776922
White,4862000,7611.5891333
White,4419000,7981.2375996
White,4393000,8189.5271722
White,7146000,2044.9320143
White,4415000,7842.0570505
Black,10000,1682.372902
Black,10000,1686.7700778
Black,10000,1662.2636263
Black,10000,1680.7122906
Black,10000,1671.3055659
White,11328000,117.99752067
White,11328000,126.27733311
White,11328000,132.64156528
White,11329000,126.81771291
White,11328000,120.16717679
White,4809200,687.86229427
White,4809200,735.33161245
White,4809200,766.52833262
White,4809200,739.67358678
White,4809200,692.72138348
White,931700,8597.7095207
White,932800,8624.5881561
White,931900,9291.0712794
White,931700,8854.7898474
White,932800,9431.2230014
White,1251910,13270.593405
White,1251910,13916.530515
White,1250910,15087.666317
White,1250910,13731.080099
White,1250910,15323.510658
White,140600,11308.435501
White,140600,11192.05561
White,140590,11349.596665
White,139600,11348.678972
White,140600,11369.464531
Hispanic,17100,7871.1248396
Hispanic,17100,7700.4117773
Hispanic,17100,7757.0938234
Hispanic,17100,7754.7728703
Hispanic,17100,7666.8686277
Black,10000,1955.6605774
Black,10000,1987.4683514
Black,10000,1948.5052579
Black,10000,1987.2530678
Black,10000,1957.7162734
Black,10000,8809.3273539
Black,10000,8851.2081741
Black,10000,8716.8421713
Black,10000,8851.2445907
Black,10000,8736.1713105
White,376149500,47.502364714
White,404446500,47.087570903
White,408864400,47.456570067
White,411798300,48.418794905
White,399999300,47.783146105
Black,571120,1677.6816381
Black,554200,1689.5991844
Black,614590,1796.142461
Black,557000,1735.2929505
Black,567010,1827.0499687
White,138890,19522.10371
White,70665,18722.921045
White,162860,18489.648978
White,72481,19162.606298
White,145221,18373.2664
Hispanic,10000,4524.7164451
Hispanic,10000,4574.0594266
Hispanic,10000,4562.2226668
Hispanic,10000,4568.7789754
Hispanic,10000,4574.1886992
White,92227700,45.83428466
White,92227700,46.24320097
White,92229700,46.606938105
White,92228700,47.549000123
White,92228700,46.092717458
Black,10000,11141.435351
Black,10000,11321.00153
Black,10000,11204.883161
Black,10000,11238.897672
Black,10000,11181.287372
White,834920,8120.772917
White,1070030,9565.6897883
White,774390,8883.3659084
White,1107230,8217.3839143
White,1181320,7390.9495628
Asian,1973580,2086.6698739
Asian,2200580,2440.2240051
Asian,2188670,1750.721618
Asian,2510670,2076.331749
Asian,2462580,1883.76368
Hispanic,25900,3797.3429613
Hispanic,25900,3851.5525143
Hispanic,25900,3737.7088286
Hispanic,25900,3835.3554198
Hispanic,25900,3727.453253
White,490101,7550.8861392
White,285101,7252.0823711
White,280001,7351.6712828
White,352101,7317.0747785
White,295001,7279.384223
White,1392900,12028.355486
White,1393000,12066.714852
White,1391900,12994.448487
White,1393000,12386.235237
White,1393000,13197.071084
White,10000,9019.765216
White,10000,9034.8943459
White,10000,9102.215959
White,10000,8842.2738382
White,10000,9109.7874238
White,10000,13239.005072
White,10000,12761.16669
White,10000,13089.465618
White,10000,12795.291906
White,10000,12727.261284
White,13897500,789.39327354
White,13853000,828.30255807
White,16671000,862.39599163
White,14085000,832.38913645
White,14460000,807.87168837
White,65255300,59.581563968
White,65845400,60.247887605
White,63382500,60.538670728
White,61225600,61.823790468
White,65954700,60.177785292
Black,10000,2434.0164183
Black,10000,2489.5026061
Black,10000,2416.0863916
Black,10000,2474.2618854
Black,10000,2427.0109954
White,1280970,8851.8582558
White,1418700,10424.611758
White,1288000,7466.1732649
White,1262300,8950.7532709
White,1693800,8054.1274915
White,3798700,4119.8382772
White,3801600,4462.8848642
